fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,precio_venta,Amazon,Decathlon,Deporvillage,Año,dif_amazon_pct,dif_decathlon_pct,dif_deporvillage_pct,es_black_friday,es_cyber_monday,es_festivo
2025-11-26,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,34.49,36.6,33.69,36.02,2025,-5.76502732240437,2.3745918670228683,-4.247640199888953,False,False,False
2025-11-27,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,34.6,36.76,30.05,33.34,2025,-5.875952121871591,15.141430948419304,3.7792441511697596,False,False,False
2025-11-28,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,29.75,34.09,28.7,33.22,2025,-12.731006160164279,3.658536585365856,-10.445514750150508,True,False,False
2025-11-29,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,35.17,37.28,30.11,34.8,2025,-5.659871244635192,16.80504815675856,1.063218390804611,False,False,False
2025-11-30,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,34.94,34.76,32.47,36.34,2025,0.51783659378596,7.6070218663381555,-3.8525041276830088,False,False,False
2025-11-01,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,63.8,63.82,60.99,61.98,2025,-0.03133813851457713,4.607312674208878,2.9364311068086484,False,False,True
2025-11-02,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,66.03,74.72,61.51,64.08,2025,-11.630085653104922,7.348398634368401,3.043071161048694,False,False,False
2025-11-03,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.08,61.5,57.73,62.19,2025,5.821138211382111,12.731681967781054,4.647049364849655,False,False,False
2025-11-04,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.68,62.52,57.2,68.52,2025,3.4548944337811958,13.076923076923084,-5.604203152364258,False,False,False
2025-11-05,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.75,67.52,57.6,64.39,2025,-2.621445497630326,14.149305555555552,2.112129212610653,False,False,False
2025-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.1,69.63,60.37,61.86,2025,-6.505816458423095,7.835017392744737,5.237633365664395,False,False,False
2025-11-07,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.44,64.01,62.05,61.2,2025,0.671770035931874,3.8517324738114436,5.294117647058815,False,False,False
2025-11-08,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.18,60.05,60.42,62.81,2025,8.54288093255622,7.878186031115534,3.7732845088361797,False,False,False
2025-11-09,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.19,63.04,57.69,63.07,2025,1.824238578680201,11.26711735136072,1.7758046614872323,False,False,False
2025-11-10,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,66.03,64.79,57.69,65.06,2025,1.9138755980861164,14.456578263130531,1.4909314478942497,False,False,False
2025-11-11,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,63.99,64.47,60.08,64.19,2025,-0.744532340623541,6.507989347536625,-0.31157501168405627,False,False,False
2025-11-12,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.95,62.74,60.8,65.62,2025,5.116353203697802,8.470394736842115,0.5028954587016127,False,False,False
2025-11-13,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,66.12,61.43,63.32,68.35,2025,7.6347061696239695,4.421983575489583,-3.2626188734454864,False,False,False
2025-11-14,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.43,62.46,60.44,62.53,2025,3.1540185718860165,6.601588352084728,3.0385415000799707,False,False,False
2025-11-15,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.02,58.72,58.42,63.65,2025,10.728882833787463,11.297500855871267,2.152395915161033,False,False,False
2025-11-16,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.29,66.73,56.06,64.24,2025,-2.157949947549824,16.464502318943993,1.6344956413449745,False,False,False
2025-11-17,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.08,60.67,59.03,63.4,2025,7.268831382891045,10.24902591902422,2.649842271293375,False,False,False
2025-11-18,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.05,67.93,58.19,66.44,2025,-5.711762108052421,10.070458841725381,-3.597230583985552,False,False,False
2025-11-19,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.68,60.93,57.9,70.34,2025,7.795831281798797,13.43696027633853,-6.6249644583451754,False,False,False
2025-11-20,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.77,66.53,58.92,65.3,2025,-2.6454231173906586,9.928716904276975,-0.8116385911179191,False,False,False
2025-11-21,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,66.14,62.66,60.27,68.25,2025,5.553782317267801,9.739505558320886,-3.091575091575091,False,False,False
2025-11-22,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.89,65.74,58.51,63.21,2025,0.22817158503195267,12.613228507947364,4.239835469071349,False,False,False
2025-11-23,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.13,63.22,60.38,66.92,2025,1.4394179057260308,6.210665783371965,-4.169157202630015,False,False,False
2025-11-24,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.06,67.49,58.68,67.33,2025,-3.6005334123573753,10.872528970688485,-3.3714540323778346,False,False,False
2025-11-25,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.84,63.3,57.99,58.95,2025,2.4328593996840544,11.812381445076738,9.991518235793045,False,False,False
2025-11-26,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.48,64.7,62.61,65.19,2025,-0.34003091190108015,2.9867433317361516,-1.089124098788148,False,False,False
2025-11-27,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.7,63.92,61.07,64.63,2025,1.220275344180227,5.943998690027841,0.10830883490640167,False,False,False
2025-11-28,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,55.25,63.61,54.73,65.17,2025,-13.142587643452286,0.9501187648456114,-15.221727788859907,True,False,False
2025-11-29,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,64.06,66.3,61.76,66.76,2025,-3.378582202111606,3.7240932642487117,-4.044337926902341,False,False,False
2025-11-30,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,65.75,64.9,58.42,62.32,2025,1.3097072419106228,12.547072920232793,5.50385109114249,False,False,False
2025-11-01,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.3,75.74,62.67,67.11,2025,-7.182466332189065,12.174884314664105,4.753389956787361,False,False,True
2025-11-02,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,71.36,69.56,69.36,70.95,2025,2.587694077055775,2.883506343713956,0.5778717406624335,False,False,False
2025-11-03,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,69.72,69.44,62.86,67.05,2025,0.40322580645161454,10.913140311804009,3.9821029082774073,False,False,False
2025-11-04,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.1,64.05,63.29,71.22,2025,9.445745511319279,10.75999367988623,-1.5725919685481669,False,False,False
2025-11-05,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,69.57,68.8,67.45,68.96,2025,1.1191860465116221,3.143068939955508,0.884570765661252,False,False,False
2025-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,68.99,64.6,63.78,66.27,2025,6.795665634674925,8.168704923173399,4.104421306775312,False,False,False
2025-11-07,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,69.77,69.18,65.32,74.31,2025,0.8528476438276802,6.812614819350893,-6.109541111559691,False,False,False
2025-11-08,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,68.64,74.06,61.57,70.93,2025,-7.318390494193899,11.482865031671269,-3.228535175525174,False,False,False
2025-11-09,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,71.29,69.04,61.37,76.15,2025,3.258980301274623,16.16424963337137,-6.382140512147077,False,False,False
2025-11-10,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,68.79,70.22,62.08,71.33,2025,-2.036456849900303,10.80863402061857,-3.5609140614047274,False,False,False
2025-11-11,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,71.11,67.95,62.6,69.54,2025,4.650478292862394,13.594249201277952,2.257693413862515,False,False,False
2025-11-12,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.18,68.05,66.84,62.87,2025,3.130051432770036,4.997007779772597,11.627167170351536,False,False,False
2025-11-13,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,69.83,74.49,59.25,68.75,2025,-6.255873271580074,17.856540084388183,1.5709090909090884,False,False,False
2025-11-14,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,71.01,68.67,63.47,70.96,2025,3.4076015727391926,11.87962817078936,0.07046223224353351,False,False,False
2025-11-15,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,69.36,66.01,67.63,72.0,2025,5.07498863808513,2.5580363743900696,-3.6666666666666674,False,False,False
2025-11-16,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,68.68,74.58,62.25,67.77,2025,-7.910968087959228,10.329317269076316,1.3427770399882113,False,False,False
2025-11-17,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.48,68.12,64.87,66.52,2025,3.464474456840868,8.648065361492213,5.953096812988587,False,False,False
2025-11-18,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,68.88,72.58,65.58,67.23,2025,-5.097823091760819,5.032021957913994,2.454261490406056,False,False,False
2025-11-19,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,71.0,68.71,66.33,66.88,2025,3.3328482025906077,7.040554801748835,6.16028708133972,False,False,False
2025-11-20,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,69.42,72.23,60.14,74.1,2025,-3.890350269970929,15.43066178915863,-6.315789473684201,False,False,False
2025-11-21,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,71.1,68.13,66.09,67.83,2025,4.359313077939232,7.580571947344517,4.82087571870853,False,False,False
2025-11-22,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.25,64.94,65.45,66.04,2025,8.176778564829077,7.33384262796027,6.374924288310105,False,False,False
2025-11-23,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,69.75,62.52,67.51,70.16,2025,11.564299424184256,3.3180269589690337,-0.5843785632839177,False,False,False
2025-11-24,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.74,69.66,65.92,69.54,2025,1.5503875968992225,7.311893203883485,1.7256255392579645,False,False,False
2025-11-25,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.84,68.7,63.67,70.4,2025,3.1149927219796223,11.261190513585678,0.6249999999999968,False,False,False
2025-11-26,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.37,63.86,62.43,68.56,2025,10.194174757281562,12.718244433765827,2.6400233372228734,False,False,False
2025-11-27,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.94,70.08,64.56,68.25,2025,1.2271689497716887,9.882280049566287,3.9413919413919385,False,False,False
2025-11-28,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,59.5,62.22,63.05,72.47,2025,-4.37158469945355,-5.6304520222045955,-17.89706085276666,True,False,False
2025-11-29,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.92,72.59,64.36,72.11,2025,-2.3005923680947813,10.192666252330644,-1.6502565524892494,False,False,False
2025-11-30,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,70.28,66.4,64.91,69.22,2025,5.843373493975896,8.27299337544293,1.5313493210054931,False,False,False
2025-11-01,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,64.41,68.08,55.66,67.77,2025,-5.390716803760285,15.720445562342796,-4.957945993802567,False,False,True
2025-11-02,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,63.94,64.35,60.56,65.42,2025,-0.637140637140632,5.581241743725224,-2.262305105472339,False,False,False
2025-11-03,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.97,59.86,60.96,66.49,2025,10.207150016705647,8.21850393700787,-0.7820724921040698,False,False,False
2025-11-04,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.41,67.59,60.22,64.82,2025,-3.2253291907086945,8.618399202922614,0.9102128972539394,False,False,False
2025-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,64.28,58.7,60.96,65.32,2025,9.505962521294716,5.4461942257217855,-1.5921616656460382,False,False,False
2025-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,63.79,60.77,61.44,64.89,2025,4.969557347375344,3.824869791666669,-1.6951764524580082,False,False,False
2025-11-07,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.94,67.05,58.32,67.14,2025,-1.655480984340044,13.065843621399173,-1.7873100983020596,False,False,False
2025-11-08,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.86,64.96,58.33,63.94,2025,1.3854679802955754,12.909309103377339,3.0028151391929963,False,False,False
2025-11-09,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,63.9,63.52,57.14,68.09,2025,0.5982367758186325,11.830591529576475,-6.153620208547517,False,False,False
2025-11-10,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.58,63.95,58.38,68.5,2025,2.548866301798273,12.33299075025693,-4.26277372262774,False,False,False
2025-11-11,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,64.53,65.32,61.06,65.68,2025,-1.2094304960195839,5.682934818211593,-1.7509135200974506,False,False,False
2025-11-12,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.3,64.91,61.47,63.74,2025,0.6008319211215538,6.2306816333170625,2.447442736115461,False,False,False
2025-11-13,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,64.95,69.64,61.17,65.75,2025,-6.734635267087877,6.179499754781757,-1.2167300380228094,False,False,False
2025-11-14,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,66.26,63.03,62.27,68.82,2025,5.124543867999372,6.4075798940099595,-3.7198488811391863,False,False,False
2025-11-15,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,64.32,62.76,58.66,63.04,2025,2.4856596558317325,9.64882372996931,2.0304568527918687,False,False,False
2025-11-16,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,64.45,61.04,57.7,64.91,2025,5.586500655308001,11.69844020797227,-0.7086735479895144,False,False,False
2025-11-17,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,64.7,65.45,57.08,66.65,2025,-1.1459129106187929,13.349684653118437,-2.9257314328582185,False,False,False
2025-11-18,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,66.17,68.13,58.84,64.87,2025,-2.8768530750036607,12.45751189666893,2.0040080160320595,False,False,False
2025-11-19,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.29,67.02,61.68,68.92,2025,-2.581319009250955,5.852788586251632,-5.266976204294828,False,False,False
2025-11-20,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.03,62.35,58.19,63.48,2025,4.298315958299919,11.754597009795503,2.4417139256458795,False,False,False
2025-11-21,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.73,62.64,58.26,64.58,2025,4.932950191570887,12.821833161688993,1.7807370703004115,False,False,False
2025-11-22,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,66.22,69.68,58.11,62.97,2025,-4.965556831228484,13.956289795215968,5.161187867238367,False,False,False
2025-11-23,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.82,66.3,57.83,63.28,2025,-0.7239819004524947,13.816358291544173,4.013906447534754,False,False,False
2025-11-24,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.1,70.13,62.97,63.5,2025,-7.172394125196066,3.3825631252977537,2.51968503937007,False,False,False
2025-11-25,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,66.01,63.24,60.4,67.62,2025,4.380139152435173,9.288079470198687,-2.3809523809523796,False,False,False
2025-11-26,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.13,63.99,57.64,61.64,2025,1.7815283638068347,12.994448299791802,5.661907852044119,False,False,False
2025-11-27,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.58,62.01,57.55,64.97,2025,5.757135945815191,13.953084274543878,0.9388948745574872,False,False,False
2025-11-28,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,55.25,59.01,57.47,65.84,2025,-6.371801389594981,-3.862884983469635,-16.084447144592957,True,False,False
2025-11-29,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,64.95,68.91,59.99,68.2,2025,-5.746626033957327,8.268044674112353,-4.765395894428153,False,False,False
2025-11-30,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,65.17,60.59,60.48,64.12,2025,7.559003135830992,7.754629629629638,1.637554585152834,False,False,False
2025-11-01,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,389.87,351.56,355.83,2025,2.59830199810193,13.778586869951074,12.413231037293095,False,False,True
2025-11-02,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,390.69,360.96,368.63,2025,2.382963474877781,10.815602836879439,8.50988796354068,False,False,False
2025-11-03,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,392.69,330.84,371.11,2025,1.8615192645598313,20.904364647563785,7.784753846568399,False,False,False
2025-11-04,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,371.38,342.23,359.86,2025,7.706392374387422,16.8804605090144,11.154337798032564,False,False,False
2025-11-05,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,389.03,334.75,383.4,2025,2.8198339459681843,19.492158327109784,4.329681794470533,False,False,False
2025-11-06,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,393.77,360.03,352.09,2025,1.5821418594611114,11.101852623392503,13.607316311170447,False,False,False
2025-11-07,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,378.51,348.4,380.05,2025,5.677525032363744,14.810562571756607,5.249309301407706,False,False,False
2025-11-08,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,370.35,336.54,381.55,2025,8.005940326717962,18.856599512687936,4.835539247805003,False,False,False
2025-11-09,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,396.55,332.0,403.6,2025,0.8700037826251389,20.481927710843372,-0.8919722497522354,False,False,False
2025-11-10,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,390.11,337.48,360.11,2025,2.5351823844556627,18.525542254355805,11.077170864458077,False,False,False
2025-11-11,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,392.99,358.55,361.34,2025,1.7837604010280137,11.560451819829867,10.699064592904199,False,False,False
2025-11-12,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,371.63,349.05,374.41,2025,7.633936980329898,14.596762641455374,6.834753345263207,False,False,False
2025-11-13,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,397.06,327.61,365.89,2025,0.7404422505414793,22.09639510393455,9.322473967585891,False,False,False
2025-11-14,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,367.85,358.47,387.03,2025,8.739975533505499,11.585348843696815,3.3511614086763375,False,False,False
2025-11-15,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,368.31,337.36,349.76,2025,8.604164969726588,18.567702157932175,14.364135407136324,False,False,False
2025-11-16,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,375.84,336.27,363.56,2025,6.4282673478075845,18.952032592856938,10.023104852018923,False,False,False
2025-11-17,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,401.82,346.26,394.45,2025,-0.45293912697227445,15.520129382544912,1.407022436303717,False,False,False
2025-11-18,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,390.58,345.52,364.19,2025,2.41179783911107,15.767538782125499,9.832779593069551,False,False,False
2025-11-19,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,355.03,345.24,347.09,2025,12.666535222375582,15.861429730042866,15.243884871359024,False,False,False
2025-11-20,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,407.09,350.88,374.34,2025,-1.7416296150728279,13.999088007295942,6.854730993214732,False,False,False
2025-11-21,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,381.57,361.0,333.2,2025,4.830044290693715,10.80332409972299,20.048019207683076,False,False,False
2025-11-22,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,404.69,337.42,363.65,2025,-1.1589117596184728,18.54661845770849,9.995875154681706,False,False,False
2025-11-23,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,387.98,348.33,381.17,2025,3.0980978400948453,14.833634771624615,4.940052994726758,False,False,False
2025-11-24,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,400.75,347.69,345.7,2025,-0.18714909544603867,15.045011360694874,15.707260630604575,False,False,False
2025-11-25,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,385.16,349.89,365.86,2025,3.852944230968941,14.321643945239938,9.33143825507024,False,False,False
2025-11-26,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,402.82,368.78,381.1,2025,-0.7000645449580442,8.465751938825324,4.959328260299127,False,False,False
2025-11-27,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,382.2,337.2,386.86,2025,4.657247514390375,18.623962040332152,3.396577573282321,False,False,False
2025-11-28,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,340.0,379.53,306.81,334.33,2025,-10.415513925117903,10.817769955346957,1.6959291717763934,True,False,False
2025-11-29,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,362.06,335.4,368.86,2025,10.478926144837871,19.260584376863456,8.442227403350861,False,False,False
2025-11-30,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,400.0,422.4,344.71,388.63,2025,-5.303030303030297,16.039569493197188,2.9256619406633573,False,False,False
2025-11-01,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,199.88,158.87,160.44,2025,-12.44746848108865,10.152955246427894,9.075043630017454,False,False,True
2025-11-02,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,196.2,153.19,187.25,2025,-10.805300713557589,14.237221750767024,-6.5420560747663545,False,False,False
2025-11-03,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,183.74,146.42,173.46,2025,-4.756721454228806,19.51919136729956,0.8878127522195273,False,False,False
2025-11-04,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,183.96,170.62,154.76,2025,-4.870624048706245,2.5671081936466975,13.078314810028438,False,False,False
2025-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,176.15,154.34,174.69,2025,-0.6528526823729808,13.386030841000387,0.17745720991470734,False,False,False
2025-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,182.69,139.83,161.85,2025,-4.20931632820625,25.15197024958877,8.124806919987646,False,False,False
2025-11-07,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,197.38,145.69,187.25,2025,-11.33853480595805,20.118058892168307,-6.5420560747663545,False,False,False
2025-11-08,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,188.67,155.06,171.44,2025,-7.245455027296331,12.85953824326067,2.076528231451238,False,False,False
2025-11-09,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,174.25,145.88,180.18,2025,0.430416068866571,19.9616122840691,-2.8749028749028787,False,False,False
2025-11-10,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,185.3,144.07,158.63,2025,-5.558553696708047,21.46873047823975,10.319611674966907,False,False,False
2025-11-11,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,185.23,155.32,171.27,2025,-5.52286346704097,12.670615503476698,2.177847842587721,False,False,False
2025-11-12,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,199.97,162.54,165.6,2025,-12.486873030954643,7.665805340223949,5.676328502415463,False,False,False
2025-11-13,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,184.3,159.19,176.43,2025,-5.0461204557786274,9.93152836233432,-0.8105197528764988,False,False,False
2025-11-14,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,167.53,146.11,153.65,2025,4.458902883065719,19.77277393744438,13.895216400911156,False,False,False
2025-11-15,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,182.67,162.58,162.17,2025,-4.198828488531225,7.639316029031853,7.911450946537592,False,False,False
2025-11-16,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,165.38,143.56,181.93,2025,5.816906518321444,21.900250766230144,-3.8091573682185493,False,False,False
2025-11-17,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,183.92,148.59,183.24,2025,-4.849934754240968,17.773739820983913,-4.496834752237508,False,False,False
2025-11-18,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,175.12,150.78,176.8,2025,-0.06852444038373946,16.063138347260907,-1.0180995475113186,False,False,False
2025-11-19,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,177.41,155.59,163.22,2025,-1.3584352629502263,12.475094800437043,7.217252787648573,False,False,False
2025-11-20,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,179.55,151.47,166.82,2025,-2.534113060428856,15.534429259919458,4.903488790312916,False,False,False
2025-11-21,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,185.33,161.16,158.03,2025,-5.573841256137706,8.587738893025566,10.738467379611466,False,False,False
2025-11-22,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,174.49,151.8,173.62,2025,0.2922803599060066,15.283267457180491,0.7948393042276208,False,False,False
2025-11-23,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,175.0,187.52,156.95,163.81,2025,-6.676621160409561,11.500477859190832,6.831084793358157,False,False,False
