fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon,Decathlon,Deporvillage,mes,Año,dif_amazon_pct,dif_decathlon_pct,dif_deporvillage_pct
2024-11-06,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,96.54,289.62,90.78,86.1,90.37,2024-11,2024,6.3450099140779965,12.1254355400697,6.827486997897533
2024-11-06,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,71.41,142.82,75.02,62.66,67.68,2024-11,2024,-4.812050119968008,13.964251516118736,5.511229314420788
2024-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,3,108.11,324.33,113.56,99.88,111.28,2024-11,2024,-4.799225079253261,8.239887865438531,-2.8486700215672194
2024-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.0,160.0,74.87,74.57,80.59,2024-11,2024,6.851876586082536,7.281748692503697,-0.7321007569177359
2024-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,9,132.77,1194.93,137.65,122.38,132.38,2024-11,2024,-3.5452233926625465,8.489949338127158,0.2946064360175365
2024-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.34,40.68,18.18,18.67,20.89,2024-11,2024,11.881188118811883,8.944831280128538,-2.632838678793685
2024-11-06,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,1,34.21,34.21,36.59,31.77,34.97,2024-11,2024,-6.504509428805691,7.680201447906835,-2.173291392622242
2024-11-06,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,49.28,49.28,51.49,45.13,51.51,2024-11,2024,-4.292095552534474,9.19565699091513,-4.329256455057265
2024-11-07,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,17,113.02,1921.34,92.98,119.8,108.65,2024-11,2024,21.553022155302205,-5.659432387312188,4.022089277496539
2024-11-07,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,132.03,1980.45,127.04,121.14,129.86,2024-11,2024,3.927896725440802,8.98959881129272,1.671030340366539
2024-11-07,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.37,259.11,83.16,77.94,78.82,2024-11,2024,3.8600288600288697,10.816012317167061,9.578787109870607
2024-11-07,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.88,230.64,68.45,67.83,75.57,2024-11,2024,12.315558802045278,13.342178976853896,1.7334921265052303
2024-11-07,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,33.97,101.91,34.62,32.13,34.82,2024-11,2024,-1.877527440785669,5.726735138499833,-2.441125789775995
2024-11-07,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,2,64.15,128.3,63.16,57.25,61.7,2024-11,2024,1.567447751741623,12.052401746724902,3.970826580226909
2024-11-07,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,69.43,138.86,68.97,61.43,66.74,2024-11,2024,0.6669566478179034,13.022952954582461,4.030566376985335
2024-11-07,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,64.61,129.22,65.92,58.9,67.23,2024-11,2024,-1.9872572815534013,9.694397283531412,-3.8970697605235824
2024-11-07,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,403.0,806.0,406.59,366.29,382.26,2024-11,2024,-0.8829533436631435,10.022113625815605,5.425626536912052
2024-11-07,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,175.49,526.47,189.63,164.75,180.23,2024-11,2024,-7.456626061277218,6.518968133535666,-2.6299728125173285
2024-11-07,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,3,44.65,133.95,49.17,42.28,44.33,2024-11,2024,-9.192597112060206,5.605487228003779,0.7218587863749161
2024-11-07,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,3,56.03,168.09,57.24,50.77,55.41,2024-11,2024,-2.113906359189379,10.360449084104783,1.1189316007940886
2024-11-07,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,3,25.39,76.17,25.06,24.2,25.2,2024-11,2024,1.3168395849960168,4.917355371900832,0.7539682539682591
2024-11-07,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,39.73,119.19,42.2,38.38,41.6,2024-11,2024,-5.853080568720393,3.5174570088587656,-4.495192307692319
2024-11-07,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,3,152.79,458.37,153.44,161.26,143.56,2024-11,2024,-0.42361835245047297,-5.2523874488403814,6.429367511841731
2024-11-07,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,807.02,3228.08,838.39,791.7,855.27,2024-11,2024,-3.741695392359165,1.9350764178350304,-5.641493329591825
2024-11-07,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,94.05,282.15,90.03,87.66,96.98,2024-11,2024,4.465178273908692,7.289527720739221,-3.021241493091366
2024-11-07,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.07,138.14,74.12,62.88,66.37,2024-11,2024,-6.813275769023221,9.844147582697186,4.068103058610801
2024-11-07,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,112.49,224.98,104.15,104.11,103.13,2024-11,2024,8.007681228996628,8.049178753241758,9.07592359158344
2024-11-07,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,80.53,161.06,80.77,71.25,75.79,2024-11,2024,-0.2971400272378295,13.024561403508775,6.254123235255303
2024-11-07,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,128.4,770.4,144.14,121.71,132.08,2024-11,2024,-10.919938948244749,5.496672418042898,-2.786190187764996
2024-11-07,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.77,39.54,21.54,17.5,20.6,2024-11,2024,-8.217270194986071,12.97142857142857,-4.029126213592242
2024-11-07,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.29,68.58,34.39,31.06,35.8,2024-11,2024,-0.29078220412911143,10.399227301996138,-4.217877094972062
2024-11-07,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.96,50.96,49.47,43.64,52.09,2024-11,2024,3.0119264200525615,16.773602199816683,-2.169322326742182
2024-11-08,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,113.95,1823.2,93.23,121.54,107.46,2024-11,2024,22.224605813579316,-6.244857660029622,6.0394565419691135
2024-11-08,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,131.69,2370.42,123.53,121.12,132.22,2024-11,2024,6.605682830081759,8.726882430647285,-0.4008470730600523
2024-11-08,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,85.26,341.04,88.9,74.38,90.59,2024-11,2024,-4.094488188976379,14.627588061306817,-5.8836516171762865
2024-11-08,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,3,76.07,228.21,75.94,68.2,74.91,2024-11,2024,0.17118777982617256,11.539589442815235,1.5485248965425131
2024-11-08,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.36,103.08,35.95,30.9,35.24,2024-11,2024,-4.422809457579981,11.19741100323625,-2.497162315550518
2024-11-08,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.91,191.73,70.14,61.74,61.37,2024-11,2024,-8.882235528942122,3.5147392290249346,4.138830047254357
2024-11-08,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,69.75,209.25,65.19,65.02,71.28,2024-11,2024,6.994937873907045,7.274684712396192,-2.146464646464648
2024-11-08,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.97,127.94,66.96,56.71,63.42,2024-11,2024,-4.46535244922341,12.801974960324456,0.8672343109429157
2024-11-08,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,404.04,1212.12,404.38,364.12,385.74,2024-11,2024,-0.08407933132201766,10.963418653191258,4.744128169233165
2024-11-08,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,173.51,520.53,194.52,166.24,177.76,2024-11,2024,-10.800945918157526,4.373195380173232,-2.390864086408641
2024-11-08,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,5,44.33,221.65,45.56,40.52,44.19,2024-11,2024,-2.699736611062344,9.402764067127332,0.31681375876895357
2024-11-08,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.21,220.84,58.57,49.87,55.75,2024-11,2024,-5.736725285982583,10.70784038500101,-0.9686098654708505
2024-11-08,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.34,101.36,23.31,23.42,24.11,2024-11,2024,8.708708708708714,8.19812126387702,5.101617586063876
2024-11-08,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,40.89,163.56,42.07,38.26,40.4,2024-11,2024,-2.804849061088661,6.874019864087827,1.2128712871287177
2024-11-08,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,152.51,762.55,147.59,156.14,142.89,2024-11,2024,3.3335591842265653,-2.3248366850262556,6.73245153614669
2024-11-08,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,838.3,3353.2,832.05,792.55,838.35,2024-11,2024,0.7511567814434229,5.772506466468993,-0.005964096141237933
2024-11-08,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,95.3,190.6,92.16,86.76,96.41,2024-11,2024,3.4071180555555567,9.843245735361908,-1.1513328492894923
2024-11-08,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,69.04,138.08,64.44,65.25,74.57,2024-11,2024,7.1384233395406715,5.808429118773955,-7.415850878369302
2024-11-08,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,110.87,221.74,115.65,99.65,104.15,2024-11,2024,-4.133160397751838,11.259407927747112,6.452232357177147
2024-11-08,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.75,163.5,80.54,76.85,79.46,2024-11,2024,1.502359076235403,6.3760572543916805,2.8819531839919534
2024-11-08,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,132.07,924.49,138.93,119.33,127.8,2024-11,2024,-4.9377384294249,10.676275873627752,3.3411580594679156
2024-11-08,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.32,40.64,19.1,18.31,20.45,2024-11,2024,6.387434554973816,10.977607864554898,-0.6356968215158876
2024-11-08,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.71,69.42,34.65,30.84,33.99,2024-11,2024,0.17316017316017973,12.548638132295723,2.1182700794351246
2024-11-08,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,50.28,100.56,47.28,47.31,51.7,2024-11,2024,6.345177664974619,6.277742549143942,-2.746615087040622
2024-11-09,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,15,116.49,1747.35,91.08,120.8,104.97,2024-11,2024,27.898550724637676,-3.5678807947019884,10.974564161188907
2024-11-09,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,20,133.75,2675.0,129.55,119.5,131.26,2024-11,2024,3.2419915090698486,11.92468619246862,1.896998323937231
2024-11-09,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,4,84.06,336.24,87.76,80.12,87.44,2024-11,2024,-4.21604375569736,4.9176235646530175,-3.8655077767612025
2024-11-09,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,5,75.5,377.5,70.71,69.75,77.6,2024-11,2024,6.774147928157272,8.24372759856631,-2.706185567010302
2024-11-09,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.73,107.19,33.43,31.21,32.89,2024-11,2024,6.880047861202504,14.48253764818967,8.634843417452101
2024-11-09,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.1,189.3,66.06,57.81,63.88,2024-11,2024,-4.480775052982139,9.150665974744852,-1.2210394489668146
2024-11-09,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,68.57,205.71,71.18,62.69,69.47,2024-11,2024,-3.66676032593427,9.37948636146115,-1.2955232474449485
2024-11-09,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,63.37,190.11,61.82,57.81,62.26,2024-11,2024,2.5072791976706523,9.617713198408572,1.7828461291358808
2024-11-09,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,411.3,1233.9,412.01,371.18,388.42,2024-11,2024,-0.17232591441954795,10.808772024354761,5.890530868647339
2024-11-09,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,175.79,527.37,192.92,167.21,176.31,2024-11,2024,-8.879328218950858,5.131272053106862,-0.2949350575690603
2024-11-09,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,5,43.76,218.8,44.31,42.38,44.95,2024-11,2024,-1.2412547957571751,3.256252949504472,-2.647385984427152
2024-11-09,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,54.65,218.6,53.57,49.63,54.31,2024-11,2024,2.016053761433635,10.114849889179924,0.6260357208617129
2024-11-09,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.54,102.16,23.55,23.0,24.7,2024-11,2024,8.450106157112518,11.043478260869561,3.4008097165991895
2024-11-09,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,4,39.32,157.28,39.23,35.52,41.88,2024-11,2024,0.22941626306399038,10.698198198198188,-6.112702960840502
2024-11-09,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,7,147.44,1032.08,149.21,156.45,148.94,2024-11,2024,-1.1862475705381745,-5.759028443592197,-1.007116959849604
2024-11-09,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,5,818.48,4092.4,826.42,774.75,865.55,2024-11,2024,-0.9607705525035626,5.644401419812845,-5.438160707064865
2024-11-09,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,94.65,283.95,92.66,88.53,94.54,2024-11,2024,2.1476365206130037,6.912910877668592,0.1163528665115289
2024-11-09,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,71.09,142.18,68.0,63.46,69.19,2024-11,2024,4.544117647058829,12.02332177749764,2.7460615695909896
2024-11-09,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,4,109.53,438.12,115.47,95.59,115.39,2024-11,2024,-5.144193296960248,14.583115388638976,-5.078429673281913
2024-11-09,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,3,81.26,243.78,83.28,75.71,85.11,2024-11,2024,-2.425552353506239,7.330603619072794,-4.523557748795669
2024-11-09,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,9,127.56,1148.04,137.42,121.99,127.4,2024-11,2024,-7.175083685053112,4.565948028526934,0.12558869701726577
2024-11-09,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.95,39.9,21.24,18.4,20.47,2024-11,2024,-6.073446327683612,8.423913043478265,-2.54030288226673
2024-11-09,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.34,70.68,32.94,31.72,33.18,2024-11,2024,7.285974499089271,11.412358133669624,6.509945750452091
2024-11-09,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,2,48.99,97.98,47.15,44.85,48.16,2024-11,2024,3.9024390243902514,9.230769230769232,1.7234219269103104
2024-11-10,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,114.32,2057.76,91.08,120.37,106.12,2024-11,2024,25.516029863855945,-5.0261693112901975,7.7271013946475575
2024-11-10,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,135.37,1895.18,127.93,121.94,131.95,2024-11,2024,5.8156804502462265,11.013613252419228,2.5918908677529493
2024-11-10,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.65,256.95,87.61,76.87,86.37,2024-11,2024,-2.2371875356694373,11.421881097957591,-0.8336227856894741
2024-11-10,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,4,76.21,304.84,76.16,72.57,76.94,2024-11,2024,0.06565126050419795,5.0158467686371795,-0.9487912659215024
2024-11-10,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.59,106.77,37.0,31.63,35.87,2024-11,2024,-3.8108108108108016,12.51975972178313,-0.7805965988290886
2024-11-10,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,66.9,200.7,61.61,58.2,65.59,2024-11,2024,8.586268462911875,14.948453608247428,1.9972556792193965
2024-11-10,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,70.6,211.8,69.87,65.47,66.91,2024-11,2024,1.0447974810361953,7.83564991599205,5.514870721865188
2024-11-10,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,65.44,196.32,65.4,60.79,65.12,2024-11,2024,0.06116207951069119,7.649284421779896,0.4914004914004809
2024-11-10,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,2,399.3,798.6,395.9,373.84,380.31,2024-11,2024,0.8588027279616152,6.810400171196244,4.993294943598645
2024-11-10,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,179.25,537.75,189.79,162.5,184.35,2024-11,2024,-5.553506507192156,10.307692307692308,-2.7664768104149684
2024-11-10,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,45.63,182.52,46.72,41.71,42.04,2024-11,2024,-2.3330479452054713,9.398225845121077,8.539486203615612
2024-11-10,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,55.39,221.56,55.56,50.19,57.26,2024-11,2024,-0.3059755219582464,10.360629607491537,-3.2658050995459265
2024-11-10,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,24.75,99.0,25.91,23.59,26.11,2024-11,2024,-4.477035893477423,4.917337855023315,-5.208732286480274
2024-11-10,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,5,39.07,195.35,37.34,37.79,40.51,2024-11,2024,4.633101231922862,3.3871394548822473,-3.554677857319175
2024-11-10,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,6,150.27,901.62,150.22,155.88,141.27,2024-11,2024,0.0332845160431443,-3.5989222478829777,6.370779358674877
2024-11-10,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,830.13,3320.52,827.26,797.91,874.33,2024-11,2024,0.3469284142832972,4.038049404068132,-5.055299486463926
2024-11-10,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,3,94.89,284.67,93.22,87.02,101.24,2024-11,2024,1.7914610598584013,9.043897954493225,-6.272224417226388
2024-11-10,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,3,72.07,216.21,71.83,64.97,70.74,2024-11,2024,0.3341222330502504,10.928120671078952,1.8801243992083665
2024-11-10,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,109.02,218.04,112.06,96.6,109.76,2024-11,2024,-2.712832411208287,12.85714285714286,-0.6741982507288713
2024-11-10,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,81.46,162.92,85.88,73.1,84.26,2024-11,2024,-5.146716348393109,11.436388508891929,-3.3230477094706994
2024-11-10,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,132.23,793.38,141.17,120.49,132.23,2024-11,2024,-6.33279025288659,9.74354718233878,0.0
2024-11-10,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.59,41.18,21.12,18.02,20.94,2024-11,2024,-2.5094696969697026,14.261931187569369,-1.6714422158548299
2024-11-10,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,35.93,71.86,38.45,30.72,34.93,2024-11,2024,-6.553966189856965,16.95963541666667,2.86286859433152
2024-11-10,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,51.17,51.17,50.78,46.27,50.49,2024-11,2024,0.7680189050807416,10.590015128593038,1.3468013468013462
2024-11-11,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,18,114.96,2069.28,92.99,120.7,103.5,2024-11,2024,23.626196365200556,-4.755592377796196,11.072463768115936
2024-11-11,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,17,136.21,2315.57,127.86,120.54,135.03,2024-11,2024,6.5305803222274434,12.999834079973455,0.8738798785455134
2024-11-11,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.39,256.17,79.47,82.21,81.42,2024-11,2024,7.449351956713228,3.8681425617321583,4.875951854581182
2024-11-11,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,2,76.67,153.34,77.17,68.88,73.39,2024-11,2024,-0.6479201762342879,11.309523809523819,4.469273743016761
2024-11-11,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,35.76,107.28,34.01,33.09,32.59,2024-11,2024,5.145545427815349,8.068902991840417,9.726910095121186
2024-11-11,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,66.12,198.36,69.81,63.48,63.85,2024-11,2024,-5.285775676837126,4.158790170132337,3.5552075176194258
2024-11-11,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,3,69.53,208.59,72.24,62.92,71.47,2024-11,2024,-3.7513842746400803,10.505403687221868,-2.71442563313278
2024-11-11,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,3,64.22,192.66,62.75,58.38,61.7,2024-11,2024,2.342629482071711,10.003425830763954,4.08427876823338
2024-11-11,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,398.87,1196.61,402.62,363.25,392.17,2024-11,2024,-0.9313993343599425,9.805918788713008,1.708442767167297
2024-11-11,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,174.3,348.6,192.87,159.88,182.87,2024-11,2024,-9.628247005755169,9.019264448336264,-4.686389238256681
2024-11-11,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,4,44.97,179.88,45.87,39.75,44.82,2024-11,2024,-1.9620667102681462,13.13207547169811,0.3346720214190062
2024-11-11,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,4,56.09,224.36,56.72,49.02,54.97,2024-11,2024,-1.1107193229901189,14.422684618523052,2.0374749863562025
2024-11-11,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,4,25.25,101.0,26.65,22.99,25.53,2024-11,2024,-5.253283302063784,9.830361026533282,-1.0967489228358838
2024-11-11,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,3,40.35,121.05,37.61,38.37,37.72,2024-11,2024,7.285296463706467,5.160281469898369,6.97242841993638
2024-11-11,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,152.33,609.32,147.32,158.24,145.37,2024-11,2024,3.400760249796375,-3.7348331648129403,4.7877828988099385
2024-11-11,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,843.41,3373.64,830.33,794.28,860.3,2024-11,2024,1.5752772993869817,6.185476154504708,-1.9632686272230602
2024-11-11,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,2,94.26,188.52,103.76,87.4,90.05,2024-11,2024,-9.15574402467232,7.848970251716246,4.675180455302619
2024-11-11,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,2,67.9,135.8,76.33,66.25,71.86,2024-11,2024,-11.044150399580758,2.490566037735858,-5.510715279710539
2024-11-11,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,2,111.31,222.62,114.91,97.71,109.33,2024-11,2024,-3.132886606909751,13.918739125985066,1.8110308241104947
2024-11-11,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,2,77.7,155.4,76.42,73.3,83.55,2024-11,2024,1.6749542004710825,6.002728512960444,-7.001795332136439
2024-11-11,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,127.65,893.55,142.79,122.06,129.89,2024-11,2024,-10.602983402199024,4.579714894314274,-1.7245361459696522
2024-11-11,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.32,20.32,21.1,18.87,20.67,2024-11,2024,-3.696682464454981,7.684154742978268,-1.6932752781809453
2024-11-11,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,2,34.44,68.88,36.28,32.68,33.6,2024-11,2024,-5.071664829106956,5.38555691554467,2.499999999999989
2024-11-11,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,1,50.36,50.36,52.62,45.17,50.14,2024-11,2024,-4.294944887875329,11.489926942661052,0.4387714399680871
2024-11-12,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,16,116.9,1870.4,93.01,120.7,106.87,2024-11,2024,25.685410170949357,-3.1483015741507843,9.385234396930851
2024-11-12,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,136.51,1638.12,127.26,120.32,130.97,2024-11,2024,7.268584001257257,13.455784574468083,4.229976330457351
2024-11-12,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,87.32,261.96,84.85,82.56,80.3,2024-11,2024,2.911019446081319,5.765503875968981,8.742216687422163
2024-11-12,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,4,76.34,305.36,72.15,66.84,73.25,2024-11,2024,5.807345807345804,14.213046080191502,4.218430034129698
2024-11-12,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,3,34.27,102.81,36.3,31.68,33.97,2024-11,2024,-5.592286501377394,8.17550505050506,0.8831321754489381
2024-11-12,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,3,63.65,190.95,70.23,58.83,62.48,2024-11,2024,-9.369215434999296,8.193098759136495,1.8725992317541642
2024-11-12,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,2,68.58,137.16,74.27,66.8,73.98,2024-11,2024,-7.6612360306988,2.6646706586826365,-7.299270072992709
2024-11-12,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,2,63.73,127.46,65.21,60.41,66.9,2024-11,2024,-2.2695905535960694,5.495778844562159,-4.738415545590446
2024-11-12,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,3,394.45,1183.35,409.9,371.68,379.86,2024-11,2024,-3.7692120029275404,6.126237623762371,3.840888748486278
2024-11-12,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,170.89,512.67,193.11,161.08,178.2,2024-11,2024,-11.506395318730272,6.090141544574108,-4.10213243546577
